,lyrics
위로,"오늘 일 많이 힘들었지?
눈에 써있지만 너는 웃어 보여
지친 어깨 위로 슬픔이 보여
눈에 써있지만 애써 웃어 보여
이리 와 안아줄게
내가 해줄 수 있는 게 있다면
해줄 수 있는 말이 있다면
이제 맛있는 거
먹으러 가자
점점 투정이 늘어
서운함도 늘지만
우리 사랑이 커져서
커져서 그래
이렇게 하루 끝에
너와 내가 만나 마주함에
감사해 감사해지네
너에게 되어줄게
하루 끝에 위로가
너는 내게 기대도 돼
힘이 되어줄게
위로해보지만
오히려 받고 있어
그 밤
모든 게 숨을 멈춘 것 같이 조용한 밤
너에게 못한 말이 있어
What should I do now
내 마음과는 다르게 자꾸
말이 헛나온단 말야
이젠 모르겠다는 말야
그냥 안아줬음 해
점점 투정이 늘어가 미안함도 늘어
널 위해 그저 참아내고 있지만
그걸 전부 아는 것 같은 너의 눈동자
어쩔 수 없어
you’re the only one I love
널 위한 마음 전부 다 모아서
사랑해
내 옆에 있어줘서 고마워
앞에선 표현이 서툴지만
사랑해
I love you forever and ever
너에게 되어줄게
하루 끝에 위로가
너는 내게 기대도 돼
힘이 되어줄게
위로해보지만
오히려 받고 있어
그리고 그려왔던
항상 찾고 헤매던
꿈같은 나날을 선물해 준
그리고 그려왔던
항상 찾고 헤매던
꿈같은 나날을 선물해 준 너"
김세정 - 꽃길 (Prod. By ZICO),"세상이란 게 제법 춥네요
당신의 안에서 살던 때 보다
모자람 없이 주신 사랑이
과분하다 느낄 때쯤
난 어른이 됐죠
한 송이 꽃을 피우려
작은 두 눈에
얼마나 많은 비가 내렸을까
Oh rewind
돌이킬수록 더 미안
포기 안 하려 포기해버린
젊고 아름다운 당신의 계절
여길 봐 예쁘게 피었으니까
바닥에 떨어지더라도
꽃길만 걷게 해줄게요
문득 쳐다본 그 입가에는
미소가 폈지만 주름이 졌죠
내게 인생을 선물해주고
사랑해란 말이
그리도 고마운가요
한 송이 꽃을 피우려
작은 두 눈에
얼마나 많은 비가 내렸을까
oh rewind
돌이킬수록 더 미안
포기 안 하려 포기해버린
젊고 아름다운 당신의 계절
여길 봐 예쁘게 피었으니까
바닥에 떨어지더라도
꽃길만 걷게 해줄게요
겨울이 와도 마음속에
봄 향기가 가득한 건
한결같이 시들지 않는
사랑 때문이죠
oh rewind
짧은 바람 같던 시간
날 품에 안고 흔들림 없는
화분이 되어준 당신의 세월
여길 봐 행복만 남았으니까
다 내려놓고 이 손잡아요
꽃길만 걷게 해줄게요"
방탄소년단 - 둘! 셋! (그래도 좋은 날이 더 많기를),"꽃길만 걷자
그런 말은 난 못해
좋은 것만 보자
그런 말도 난 못해
이제 좋은 일만 있을 거란 말
더는 아프지도 않을 거란 말
그런 말 난 못해
그런 거짓말 못해
너넨 아이돌이니까
안 들어도 구리겠네
너네 가사 맘에 안 들어
안 봐도 비디오네
너넨 힘 없으니 구린 짓
분명히 했을텐데
너네 하는 짓들 보니
조금 있음 망하겠네
Thank you so much
니들의 자격지심
덕분에 고딩 때도 못한 증명 해냈으니
박수 짝짝 그래 계속 쭉 해라 쭉
우린 우리끼리 행복할게
good yeah i’m good
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워 내 손을 잡고 웃어
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워
서로 손을 잡고 웃어
그래도 좋은 날이 앞으로 많기를
내 말을 믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
그래도 좋은 날이 훨씬 더 많기를
내 말을 믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
하나 둘 셋
하면 모든 것이 바뀌길
더 좋은 날을 위해
우리가 함께이기에
무대 뒤 그림자 속의 나 어둠 속의 나
아픔까지 다 보여주긴 싫었지만
나 아직 너무 서툴렀기에
웃게만 해주고 싶었는데
잘 하고 싶었는데
So thanks
이런 날 믿어줘서
이 눈물과 상처들을 감당해줘서
So thanks
나의 빛이 돼줘서
화양연화의 그 꽃이 돼줘서
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워 내 손을 잡고 웃어
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워
서로 손을 잡고 웃어
그래도 좋은 날이 앞으로 많기를
내 말을 믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
그래도 좋은 날이 훨씬 더 많기를
내 말을 믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
믿는다면 둘 셋 say
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워 내 손을 잡고 웃어
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워
서로 손을 잡고 웃어
그래도 좋은 날이 앞으로 많기를
내 말을 믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
그래도 좋은 날이 훨씬 더 많기를
내 말을 믿는다면 하나 둘 셋
믿는다면 하나 둘 셋
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워 내 손을 잡고 웃어
괜찮아 자 하나 둘 셋 하면 잊어
슬픈 기억 모두 지워
서로 손을 잡고 웃어"
정승환 - 보통의 하루,"나 말이야
무너지고 있는 것 같아
겨우 지켜내 왔던 많은 시간들이
사라질까 두려워
뚝 뚝
떨어지는 눈물을 막아
또 아무렇지 않은 척
너에게 인사를 건네고
그렇게 오늘도 하루를 시작해
나는 괜찮아
지나갈 거라 여기며
덮어 둔 지난 날들
쌓여가다 보니 익숙해져 버린
쉽게 돌이킬 수 없는 날
그 시작을 잊은 채로
자꾸 멀어지다 보니
말 할 수 없게 됐나 봐
오늘도 보통의 하루가 지나가
너 말이야
슬퍼 울고 있는 거 다 알아
또 아무렇지 않은 척
나에게 인사를 건네고
그렇게 오늘도 하루를 시작해
너는 괜찮니
지나갈 거라 여기며
덮어 둔 지난 날들
쌓여가다 보니 익숙해져 버린
쉽게 돌이킬 수 없는 날
그 시작을 잊은 채로
자꾸 멀어지다 보니
말 할 수 없게 됐나 봐
오늘도 아무 일 없는 듯
보통의 하루가 지나가"
세븐틴 - 바람개비,"너를 기다리다 바라봤어
저기 저기 멀리 어느 샌가
찬바람이 계속 부는 거 같아
아주 작은 바람개비
혼자 서서 그저 멍하니
누군갈 쓸쓸히 애타게
찾는 게 꼭 나 같아
이런저런 일들
숨가쁘게 바쁜
이 뭐 같은 세상 땜에
너와 내가 멀어진 거라 둘러대면
괜히 나는 잘못 없는 것처럼
꾸며내는 것만 같아
그러진 못하고
바람만 맞으며 서있어
먼 훗날 너에게
미안하지 않게
늘 난 기다릴래
그래 그게 더 맘 편해
오는 길을 잃어
오래 걸린대도
돌고 돌아 내게
다시 찾아와주면 돼
먼 훗날이라도
사람들은 다들 겉으로만
바람이 차지 않냐 물어봐
그냥 그렇게 묻곤 지나가서
다 잊어버릴 거면서 왜 물어봐
너에게서
부는 바람 같아서
그저 아무 말없이
기다릴 뿐인데
이런저런 일들
숨가쁘게 바쁜
이 뭐 같은 세상 땜에
너와 내가 멀어진 거라 둘러대면
괜히 나는 잘못 없는 것처럼
꾸며내는 것만 같아
그러진 못하고
바람만 맞으며 서있어
먼 훗날 너에게
미안하지 않게
늘 난 기다릴래
그래 그게 더 맘 편해
오는 길을 잃어
오래 걸린대도
돌고 돌아 내게
다시 찾아와주면 돼
먼 훗날이라도
이 시간은
저 편에 숨어버린 것만 같아
널 데리고
이대로 널 볼 수 없을까
가끔은 안 좋은 생각도 들어 난
네 모습이 잊혀져만 가
그래도 울지마
슬플 거 같지만
희미하게 남아
있는 너를 위해
오는 길을 잃어
오래 걸린대도
돌고 돌아 내게
다시 찾아와주면 돼
먼 훗날이라도"
윤하 (YOUNHA) - 답을 찾지 못한 날,"나는 그래
나는
나는 그래
나는
고요한 밤 하늘에
적막한 내 방안에
한 없이 무너지네
아침에 눈을 뜨면
뭐가 달라질까
밤잠을 설치다가
문득 생각이 나
이토록 약한 내가
무슨 쓸모일까
답을 찾지 못한 날
나는 그래
나는
나는 그래
나는
고요한 밤 하늘에
적막한 내 방안에
한 없이 무너지네
한 번은 이러다간
안될 것 같아서
고개를 들었다가
다시 내 발 끝만
이토록 모자란 난
어떤 쓸모일까
답을 쫓지 못한 날
wooh wooh wooh wooh
wooh wooh wooh wooh wooh wooh
wooh wooh wooh wooh wooh wooh
아침에 눈을 뜨면
뭐가 달라질까
밤잠을 설치다가
문득 생각이 나
이토록 모자란 난
어떤 쓸모일까
답을 찾지 못한 날
아침에 눈을 뜨면
뭐가 달라질까
밤잠을 설치다가
문득 생각이 나
이토록 모자란 난
어떤 쓸모일까
답을 찾지 못한 날
답을 찾지 못한 날"
세븐틴 - 포옹,"몰래 웃고 몰래 울고
내 모습을 숨기면서
버거운 듯 하루를 보내고
오늘도 겉으로는 말 못 한
마음속으로만 되새긴
힘들어
힘들어
힘들어
힘들 때면 나에게로
안겨도 돼 나도 같아
숨기고 숨겨도
가려지지 않는단 걸 알잖아
우리 서로는 웃을 수 있게
미안하지 마
걱정하지 마
무서워하지 마
이젠 울지 마
나에게는 넌
한없이 너무도 소중한 걸
오늘 하루도 힘들었을
너에게 말해줄래
내가 있다고
수고했다고
사랑한다고
꽉 안아준다고
힘들 때면 나에게로
안겨도 돼 나도 같아
숨기고 숨겨도
가려지지 않는단 걸 알잖아
우리 서로는 웃을 수 있게
미안하지 마
걱정하지 마
무서워하지 마
이젠 울지 마
나에게는 넌
한없이 너무도 소중한 걸
오늘 하루도 힘들었을
너에게 말해줄래
내가 있다고
수고했다고
사랑한다고
꽉 안아준다고"
어반자카파 - 혼자,"혼자 하는 말 혼자 자는 밤
혼자 있는 것 혼자 사는 것
그건 내게는 당연한 것
또 너에게는 별일 아닌 것
고단한 몸 소란한 삶
요란한 맘 또 혼자 남은 밤
그건 내게는 당연한 것
또 너에게는 안쓰러운 것
혼자가 편하다는 내 말은
언제부터 거짓말이
되었는지 모르겠어
자꾸 나를 위로해
나는 정말 괜찮아
말하고 온 밤
여느 때보다 더 외로워져
혼자 하는 말 혼자 자는 밤
혼자 있는 것 혼자 사는 것
그건 내게는 당연한 것
또 너에게는 별일 아닌 것
고단한 몸 소란한 삶
요란한 맘 또 혼자 남은 밤
그건 내게는 당연한 것
또 너에게는 안쓰러운 것
혼자 걷는 밤
혼자 하는 약속
혼자 깊은 새벽
혼자 오는 아침
혼자 걷는 밤
혼자 하는 약속
혼자 깊은 새벽
혼자 오는 아침
빛나네
말해
나는 사실 불편해
나를 보는 시선
도저히 익숙해지질 않아
혼자 하는 말 혼자 자는 밤
혼자 있는 것 혼자 사는 것
그건 내게는 당연한 것
또 너에게는 별일 아닌 것
고단한 몸 소란한 삶
요란한 맘 또 혼자 남은 밤
그건 내게는 당연한 것
또 너에게는 안쓰러운 것
혼자 걷는 밤
혼자 하는 약속
혼자 깊은 새벽
혼자 오는 아침
혼자 걷는 밤
혼자 하는 약속
혼자 깊은 새벽
혼자 오는 아침
빛나네"
아이유 - 아이와 나의 바다,"그러나 시간이 지나도
아물지 않는 일들이 있지
내가 날 온전히 사랑하지 못해서
맘이 가난한 밤이야

거울 속에 마주친 얼굴이 어색해서
습관처럼 조용히 눈을 감아
밤이 되면 서둘러 내일로 가고 싶어
수많은 소원 아래 매일 다른 꿈을 꾸던

아이는 그렇게 오랜 시간
겨우 내가 되려고 아팠던 걸까
쌓이는 하루만큼 더 멀어져
우리는 화해할 수 없을 것 같아
나아지지 않을 것 같아

어린 날 내 맘엔 영원히
가물지 않는 바다가 있었지
이제는 흔적만이 남아 희미한 그곳엔

설렘으로 차오르던 나의 숨소리와
머리 위로 선선히 부는 바람
파도가 되어 어디로든 달려가고 싶어
작은 두려움 아래 천천히 두 눈을 뜨면

세상은 그렇게 모든 순간
내게로 와 눈부신 선물이 되고
숱하게 의심하던 나는 그제야
나에게 대답할 수 있을 것 같아

선 너머에 기억이
나를 부르고 있어
아주 오랜 시간 동안
잊고 있던 목소리에

물결을 거슬러 나 돌아가
내 안의 바다가 태어난 곳으로

휩쓸려 길을 잃어도 자유로와
더이상 날 가두는 어둠에 눈 감지 않아
두 번 다시 날 모른 척 하지 않아

그럼에도 여전히 가끔은
삶에게 지는 날들도 있겠지
또다시 헤매일지라도 돌아오는 길을 알아"
AKMU (악뮤) - 그때 그 아이들은,"지친 꿈을 이끌고 계속 걷다 보니
첫발을 함께 떼어 달려왔던
친구들이 곁에 없다는 걸
어느 순간 깨닫게 되지
함께 이뤄갈까 성공해 다시 보자
지금쯤 현실의 처음을 겪고 있다면
그때완 다른 웃음 짓고 있으려나
그땐 함께 영원할 것만 같았지
어렸던 세상을 걷어내면
비탈지던 저 좁은 길가로 흩어져
화려하고 순수했던 꿈
너의 두 손에 넘쳐 흘렀던 그 한 움큼은
꼭 쥐고 살아가길
나로 시작될 거야 하늘을 날아보자
지금쯤 턱 막힌 장벽에 날개를 숨긴
그때 그 아이들과 우리의 꿈이
그땐 함께 영원할 것만 같았지
어렸던 세상을 걷어내면
비탈지던 저 좁은 길가로 흩어져
화려하고 순수했던 꿈
너의 두 손에 넘쳐 흘렀던 그 한 움큼과
그 두 손 모아 기도했던 시간이
이루어질 수 있도록
그땐 함께 이룰 거라고 믿었지
작은 손과 발로 서로를 잡고
뛰던 세상이 다였던 우리 어린 시절의
간절하고 행복했던 꿈
너의 두 손에 넘쳐 흘렀던 그 한 움큼은
꼭 쥐고 살아가길
서투른 삶 걸음으로 상처를 입고
새로운 만남에 세상이 낯설어도
훗날 모두 이뤄 보일거야
내가 알던 그때 그 아이들은"
스웨덴세탁소 - 답답한 새벽,"답답한 새벽 잠은 안 오고
불안한 생각들이 꼬리를 물고
캄캄한 시간 기댈 곳 도 없는
외롭고 아픈 날들
이젠 늦어버린 숨겨둔 마음
지나친 풍경들에 눈물이 나도
그대로의 내가 참 좋다며 웃던
네가 있길 바라지만
이젠 우연이라도 바래볼 수 밖에
널 바라보기만 해도
난 녹아버릴 것 같아
괜찮냐고 해줘 울지 말라고 해줘
내 손을 잡고 다 잘 될 거라고
말해줘
지우고 싶은 무거운 하루
다가올 내일이 더 두려워져도
그대로의 내가 참 좋다며
웃던 네가 있길 바라지만
이젠 우연이라도 바래볼 수 밖에
널 바라보기만 해도
난 녹아버릴 것 같아
괜찮냐고 해줘 울지 말라고 해줘
내 손을 잡고 다
잘 될 거라고 말해줘
나는 우연이라도 바래볼 수 밖에
널 바라보기만 해도
숨 쉴 수 있을 테니까
겁내지 않을게 도망치지 않을게
내 손을 잡고
잠들 때까지 잠들 때까지만 있어줘"
이소라 - Track 9,"나는 알지도 못한 채 태어나
날 만났고
내가 짓지도 않은
이 이름으로 불렸네
걷고 말하고 배우고 난 후로
난 좀 변했고
나대로 가고 멈추고 풀었네
세상은 어떻게든 나를 화나게 하고
당연한 고독 속에 살게 해
Hey you don't forget
고독하게 만들어 널 다그쳐 살아가
매일 독하게 부족하게
만들어 널 다그쳐 흘러가
나는 알지도 못한 채 이렇게
태어났고
태어난지도 모르게 그렇게
잊혀지겠지
존재하는 게 허무해 울어도
지나면 그 뿐
나대로 가고 멈추고 풀었네
세상은 어떻게든 나를 강하게 하고
평범한 불행 속에 살게 해
Hey you don't forget
고독하게 만들어 널 다그쳐 살아가
매일 독하게 부족하게
만들어 널 다그쳐 흘러가
Hey you don't forget
고독하게 만들어 널 다그쳐 살아가
매일 독하게 부족하게
만들어 널 다그쳐 흘러가
이 하늘 거쳐 지나가는 날 위해"
로시 - Stars,"내 별자리는 상처투성이 자리
내 혈액형은 a b o 또 a b 형
날 들킬까봐 매일 나를 숨겼어
I'm sorry
어떤 사람이 되고 싶었던 걸까
그런 사람이 되면 행복해 질까
내 목소리로 내 마음에 속삭여
all right
길을 잃어버렸니 그럴 수도 있어
사람들의 그림자 뒤 따라가지마
잃어버린 나를 찾아줘
아무것도 아닌 게 내겐 어려워
그냥 하고 싶은 대로 하는 거
울고 싶을 땐 울어버리고
웃고 싶지 않을 때는 웃지 마
밤하늘에다 나를 난 그려봐
내가 만드는 나의 별자리
아무도 지우지 못할
나만의 빛으로
엄마 방에 불빛이 이제 꺼졌어
그 고단했던 하루가 잠들었어
난 왠지 그걸 보고서야
잠이 와 그냥
잘은 모르겠지만 안쓰러운 마음
뭔진 모르겠지만 잘하고 싶은 맘
이 마음이 소중한거야
아무것도 아닌 게 내겐 어려워
그냥 하고 싶은 대로 하는 거
울고 싶을 땐 울어버리고
웃고 싶지 않을 때는 웃지 마
밤하늘에다 나를 난 그려봐
내가 만드는 나의 별자리
아무도 지우지 못할
나만의 빛으로
그 땐 내 잘못인 줄만 알아서
날 야단치고 탓을 하고
그러다 혼자 서러워하고
그러다 잠이 들고
나를 지우고 또 쓰고
그러다 후회하고
아무도 아닌 내가 되고
이제 다시 그런 거 하기 싫어
아무것도 아닌 게 내겐 어려워
누가 내게 말해주면 좋겠어
울고 싶을 땐 울어 버리고
웃고 싶지 않으면 웃지 말라고
밤하늘에서 날 보며 빛나는
내 얘기를 다 아는 별 하나
잘 하고 있는 거라고
매일 내게 말해줘
아무것도 아닌 게 내겐 어려워
그냥 하고 싶은 대로 하는 거
내가 빛날 수 있게
울고 싶을 땐 울어버리고
웃고 싶지 않을 때는 웃지 마
반은 거짓말 절반은 진짜 말
그 사이 어디쯤에 있는 나
잘하고 있는 거라고
말해주고 싶어
꼭 안아주고 싶어"
이별을 배웠어 (Always In My Heart),"너무 고마웠어
너라는 사람 만나
나라는 사람을
항상 웃게 만들었어
우린 사랑을 했었고
우린 사랑을 했었고
고마워 고마워 정말
여기까지 너무 고생했어
부족했던 나를 안아줘서
정말 네가 행복하길 바랄 거 같아
이젠 사랑을 알았고
이젠 사랑을 알았어
너에게 고마워
그저 바라만 보잖아
우린 여기까지잖아
아무 말도 없이 눈물만
한없이 흐르고 있는 널 보면
이젠 사랑을 알았어
이제 이별을 배웠어
Love you Love you
Always in my heart
Always in my heart
시간이 많이 지나
서로 무뎌질 때쯤 우리
한 번만 생각하기로 해요
정말 사랑했던 나는
네가 있어 행복했어
그저 바라만 보잖아
우린 여기까지잖아
아무 말도 없이 눈물만
한없이 흐르고 있는 널 보면
이젠 사랑을 알았어
이제 이별을 배웠어
Love you Love you
Always in my heart
Always in my heart
우리 힘들걸 잘 알지만
문득 두려워져서
마지막 인사를 나누면서
두 눈을 꼭 감고 웃어
이별이 내게 왔잖아
이젠 여기까지잖아
잠시 멍하니 나 서있어
혹시나 돌아올 것만 같아서
이젠 사랑을 알았어
이제 이별을 배웠어
Love you Love you
그저 바라만 보잖아
우린 여기까지잖아
아무 말도 없이 눈물만
한없이 흐르고 있는 널 보면
이젠 사랑을 알았어
이제 이별을 배웠어
Love you Love you
Always in my heart
Always in my heart
Always in my heart
Always in my heart"
이적 - 걱정말아요 그대,"그대여 아무 걱정 하지 말아요
우리 함께 노래 합시다
그대 아픈 기억들 모두 그대여
그대 가슴에 깊이 묻어 버리고
지나간 것은 지나간 대로
그런 의미가 있죠
떠난 이에게 노래 하세요
후회없이 사랑했노라 말해요
그대는 너무 힘든 일이 많았죠
새로움을 잃어 버렸죠
그대 슬픈 얘기들 모두 그대여
그대 탓으로 훌훌 털어 버리고
지나간 것은 지나간 대로
그런 의미가 있죠
우리 다 함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
지나간 것은 지나간 대로
그런 의미가 있죠
우리 다 함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
지나간 것은 지나간 대로
그런 의미가 있죠
우리 다 함께 노래 합시다
후회없이 꿈을 꾸었다 말해요
새로운 꿈을 꾸겠다 말해요"
헤이즈 (Heize) - 내 맘을 볼 수 있나요,"내 맘을 볼 수 있나요
난 그대뿐이에요
그대 뒤에 나 있을게요
한걸음 뒤에서요
그댄 내 마음 모르죠
눈물이 글썽여요
그댈 보면 마음이 아프네요
혼자 하는 사랑은
언젠가 다시 돌아가야 할
그곳을 홀로 걸어가겠죠
그런 내가 슬퍼요
모른척 하는 건가요
그대 곁에 있는 날
힘껏 소리쳐 불러봐도
마음의 소리니까
언젠가 다시 돌아가야 할
그곳을 홀로 걸어가겠죠
그런 내가 슬퍼요
언젠가 다시 돌아가야 할
그곳을 홀로 걸어 돌아가겠죠
이런 내가 아파요
우우우우우
슬픈 마음이 들어요
나는 왜 안되는지
사랑이란 가깝고도 머네요
그대의 마음이란"
어반자카파 - 뜻대로,"자꾸 그런 생각이 들어
노력해도 안된다는 생각
마음처럼 쉬운 게 없고
사람들이 점점 미워지고
뜻대로 되는 일이 없어
지금도 충분히 힘든데
뜻대로 되는 일이 하나도 없어
내가 바라던 나의 모습은
자꾸 그런 생각이 들어
어렸을 땐 이럴 줄 몰랐는데
시간이 가면 갈수록
모든 일이 자신이 없어져
뜻대로 되는 일이 없어
지금도 충분히 힘든데
뜻대로 되는 일이 하나도 없어
내가 바라던 나의 모습은 어디에
뜻대로 되는 일이 없어
지금도 충분히 힘든데
뜻대로 되는 일이 하나도 없어
그토록 내가 바라던 나의 모습은
뜻대로 나 꿈꿔 온대로
언제쯤이면 나 바라던 대로
간절히 바랬던 내 모든 꿈들은
그토록 내가 바라던 나의 모습은
자꾸 그런 생각이 들어
노력해도 안된다는 생각"
아이유 - 마침표,"알고 있었어 무슨 말인지
무슨 마음인지 다 알아
하루 더 딱 하루만 더
미루고 싶었어
그래야겠지 결국 언젠간
제일 어려운 숙제를 해야지
마지막 인사가 이렇게 늦어서 미안
많이 보고 싶지만
널 다시는 만나지 않았음 좋겠어
아파 울지만 다신 너로 인해
웃지 않았음 좋겠어
한 움큼씩 나눴던 진심도
너무 쉬웠던 대답도
못 잊게 사랑한 여러 번의 계절도
안녕 모두 안녕
전부 알 것 같아도 더 이상의
이해는 없었음 좋겠어
묻고 싶지만 끝내 그 대답을
듣지 못했음 좋겠어
변함없이 정직한 두 눈도
약속한 겨울바다도
못 잊게 행복했던 어린 날의 나도
안녕 모두 안녕
안녕 모두"
폴킴 - 너도 아는,"어질러진 책상을 바라보다
변한 것 없이 변해버린 나를 봐
울 수도 없고 웃을 수도 없는
너도 다 아는 그런 맘일 거야
그때 넌 무슨 생각이었을까
잔인하다 해도 모두 말해줘
바보같이 난 좋았던 일만
그런 것밖엔 안 떠올라서
후회한다고 뭐가 달라질까
돌아간다고 뭘 할 수 있을까
버틸 힘도 견딜 힘도 없어
어둑해진 밤하늘 바라보다
쓸쓸하게 날 비추던 달빛과
그 옆에 조용히 빛나던 그 별빛에
취해 난 너를 떠올리며 웃고 있었어
그때 넌 무슨 생각이었을까
잔인하다 해도 모두 말해줘
바보같이 난 좋았던 일만
그런 것밖엔 안 떠올라서
후회한다고 뭐가 달라질까
돌아간다고 뭘 할 수 있을까
버틸 힘도 견딜 힘도 없어
차라리 모진 말로 날
다신 뒤돌아볼 수도 없게
날 밀어내
지나쳐버린 시간을 원망해
붙잡을 수 없단 것도 알지만
다가갈수록 멀어지는 게
모두 내 탓인 것만 같은데
여기서 포기하라고 말해줘
그게 더 나을 거야 지금의 난
버틸 힘도 견딜 힘도 없어
너도 아는 그런 맘인 거야"
